date,mean_t,mean_t_qi,mean_t_hn,max_t,max_t_qi,max_t_hn,min_t,min_t_qi,min_t_hn,sum_rf,sum_rf_ni,sum_rf_qi,sum_rf_hn,dh,dh_ni,dh_qi,dh_hn,sum_sf,sum_sf_ni,sum_sf_qi,sum_sf_hn,mean_ws,mean_ws_qi,mean_ws_hn,most_wd,most_wd_qi,most_wd_hn,mean_h,mean_h_qi,mean_h_hn,mean_p,mean_p_qi,mean_p_hn,mean_cc,mean_cc_qi,mean_cc_hn,gwc_day,gwc_day_qi,gwc_day_hn,gwc_night,gwc_night_qi,gwc_night_hn
1981/2/24,3.6,8,1,4.5,8,1,2.4,8,1,1.5,0,8,1,0,1,8,1,0,0,8,1,3.1,8,3,,0,1,77,8,1,1002.9,8,1,10.0,8,1,曇時々雨,8,1,降水なし,8,1
1981/2/25,3.1,8,1,6.2,8,1,1.1,8,1,0.0,0,8,1,1.3,0,8,1,0,0,8,1,4.1,8,3,,0,1,52,8,1,1000.6,8,1,9.8,8,1,曇時々雪,8,1,降水なし,8,1
1981/2/26,1.2,8,1,5.3,8,1,-1.5,8,1,0.0,0,8,1,7.1,0,8,1,0,0,8,1,3.8,8,3,,0,1,33,8,1,1001.5,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1981/2/27,0.9,8,1,5.2,8,1,-3.5,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,4.0,8,3,,0,1,31,8,1,1013.4,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1981/2/28,3.3,8,1,6.9,8,1,-1.3,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,2.6,8,3,,0,1,44,8,1,1022.0,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1981/3/1,5.0,8,1,8.5,8,1,1.0,8,1,0.0,0,8,1,4.6,0,8,1,0,1,8,1,2.6,8,3,,0,1,52,8,1,1019.8,8,1,8.3,8,1,曇,8,1,時々雨,8,1
1982/2/1,4.9,8,1,10.6,8,1,0.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,4.4,8,3,,0,1,43,8,1,1004.7,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1982/2/2,3.6,8,1,7.3,8,1,0.2,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,5.1,8,3,,0,1,36,8,1,1012.9,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1982/2/3,4.0,8,1,8.1,8,1,-0.3,8,1,0,1,8,1,6.0,0,8,1,0,1,8,1,2.1,8,3,,0,1,46,8,1,1014.2,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1982/2/4,5.0,8,1,10.0,8,1,1.6,8,1,10.0,0,8,1,2.0,0,8,1,0,0,8,1,2.7,8,3,,0,1,63,8,1,1008.3,8,1,10.0,8,1,曇一時雨,8,1,時々雪,8,1
1982/2/5,3.4,8,1,7.1,8,1,0.9,8,1,0.5,0,8,1,4.8,0,8,1,0,0,8,1,4.2,8,3,,0,1,52,8,1,1010.6,8,1,7.0,8,1,曇,8,1,降水なし,8,1
1982/2/6,3.9,8,1,8.0,8,1,-0.2,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,3.1,8,3,,0,1,48,8,1,1006.3,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1982/2/7,1.9,8,1,4.7,8,1,0.1,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,7.0,8,3,,0,1,34,8,1,1010.9,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1982/2/8,2.7,8,1,6.7,8,1,-1.0,8,1,0,1,8,1,6.2,0,8,1,0,1,8,1,3.4,8,3,,0,1,34,8,1,1015.5,8,1,5.8,8,1,晴,8,1,降水なし,8,1
1982/2/9,3.4,8,1,7.1,8,1,-0.9,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,3.4,8,3,,0,1,41,8,1,1015.0,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1982/2/10,3.8,8,1,8.3,8,1,0.6,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,4.4,8,3,,0,1,40,8,1,1012.4,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1982/2/11,5.2,8,1,9.8,8,1,-0.2,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,2.7,8,3,,0,1,33,8,1,1015.8,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1982/2/12,6.1,8,1,9.2,8,1,2.8,8,1,0.0,0,8,1,0.9,0,8,1,0,1,8,1,4.0,8,3,,0,1,52,8,1,1017.1,8,1,10.0,8,1,曇,8,1,時々雨,8,1
1982/2/13,5.8,8,1,7.8,8,1,4.4,8,1,0.0,0,8,1,1.7,0,8,1,0,1,8,1,3.6,8,3,,0,1,48,8,1,1015.7,8,1,9.8,8,1,曇,8,1,降水なし,8,1
1982/2/14,5.6,8,1,9.7,8,1,1.8,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,4.0,8,3,,0,1,36,8,1,1013.2,8,1,7.5,8,1,晴,8,1,降水なし,8,1
1982/2/15,6.0,8,1,10.0,8,1,2.7,8,1,0,1,8,1,7.2,0,8,1,0,1,8,1,3.8,8,3,,0,1,33,8,1,1015.9,8,1,4.8,8,1,晴,8,1,降水なし,8,1
1982/2/16,7.3,8,1,12.0,8,1,1.1,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,2.9,8,3,,0,1,41,8,1,1018.8,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1982/2/17,4.5,8,1,7.9,8,1,1.2,8,1,12.5,0,8,1,0,1,8,1,0,0,8,1,4.6,8,3,,0,1,75,8,1,1015.8,8,1,10.0,8,1,曇時々雨,8,1,時々雪,8,1
1982/2/18,7.6,8,1,11.7,8,1,3.1,8,1,0,1,8,1,8.7,0,8,1,0,0,8,1,3.2,8,3,,0,1,54,8,1,1018.8,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1982/2/19,8.0,8,1,11.4,8,1,4.6,8,1,0.0,0,8,1,3.7,0,8,1,0,1,8,1,2.6,8,3,,0,1,60,8,1,1019.4,8,1,10.0,8,1,曇,8,1,時々雨,8,1
1982/2/20,9.5,8,1,13.0,8,1,5.9,8,1,9.5,0,8,1,1.8,0,8,1,0,1,8,1,2.4,8,3,,0,1,81,8,1,1005.4,8,1,7.5,8,1,曇時々雨,8,1,降水なし,8,1
1982/2/21,8.8,8,1,13.1,8,1,5.6,8,1,11.0,0,8,1,0,1,8,1,0,1,8,1,3.3,8,3,,0,1,81,8,1,1005.4,8,1,10.0,8,1,雨,8,1,雨,8,1
1982/2/22,7.5,8,1,11.8,8,1,4.1,8,1,1.5,0,8,1,9.9,0,8,1,0,1,8,1,5.8,8,3,,0,1,55,8,1,1008.3,8,1,3.8,8,1,晴,8,1,降水なし,8,1
1982/2/23,7.7,8,1,11.7,8,1,3.6,8,1,0.0,0,8,1,7.0,0,8,1,0,1,8,1,4.2,8,3,,0,1,39,8,1,1013.2,8,1,5.3,8,1,晴,8,1,時々雨,8,1
1982/2/24,2.8,8,1,6.4,8,1,1.7,8,1,6.5,0,8,1,0,1,8,1,0,0,8,1,4.2,8,3,,0,1,80,8,1,1011.9,8,1,10.0,8,1,雨,8,1,時々雪,8,1
1982/2/25,4.6,8,1,8.5,8,1,2.1,8,1,0.0,0,8,1,9.4,0,8,1,0,0,8,1,5.3,8,3,,0,1,43,8,1,1008.1,8,1,3.3,8,1,晴,8,1,降水なし,8,1
1982/2/26,4.5,8,1,8.6,8,1,0.5,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,6.0,8,3,,0,1,29,8,1,1013.0,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1982/2/27,6.0,8,1,8.7,8,1,2.4,8,1,0,1,8,1,3.6,0,8,1,0,1,8,1,3.1,8,3,,0,1,43,8,1,1016.0,8,1,5.8,8,1,曇,8,1,降水なし,8,1
1982/2/28,8.5,8,1,12.4,8,1,2.4,8,1,0.0,0,8,1,6.6,0,8,1,0,1,8,1,1.7,8,3,,0,1,56,8,1,1015.0,8,1,6.0,8,1,晴,8,1,時々雨,8,1
1982/3/1,6.0,8,1,9.8,8,1,4.2,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,4.4,8,3,,0,1,89,8,1,1004.7,8,1,10.0,8,1,雨,8,1,時々雨,8,1
1983/2/1,6.7,8,1,9.9,8,1,2.4,8,1,0.0,0,8,1,6.4,0,8,1,0,1,8,1,3.1,8,3,,0,1,53,8,1,1015.9,8,1,9.0,8,1,晴,8,1,時々雨,8,1
1983/2/2,5.4,8,1,7.7,8,1,4.8,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,3.9,8,3,,0,1,87,8,1,1002.5,8,1,10.0,8,1,雨,8,1,時々雨,8,1
1983/2/3,7.5,8,1,10.5,8,1,4.7,8,1,0.0,0,8,1,2.0,0,8,1,0,1,8,1,4.3,8,3,,0,1,54,8,1,1004.9,8,1,9.8,8,1,曇,8,1,降水なし,8,1
1983/2/4,6.5,8,1,10.0,8,1,3.4,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,4.2,8,3,,0,1,43,8,1,1010.8,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1983/2/5,6.7,8,1,9.9,8,1,2.3,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,2.6,8,3,,0,1,57,8,1,1010.2,8,1,4.8,8,1,晴,8,1,降水なし,8,1
1983/2/6,8.1,8,1,15.0,8,1,1.6,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,2.5,8,3,,0,1,58,8,1,1006.0,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/2/7,6.5,8,1,10.8,8,1,3.0,8,1,0.0,0,8,1,7.0,0,8,1,0,1,8,1,4.0,8,3,,0,1,58,8,1,1002.8,8,1,3.8,8,1,晴,8,1,降水なし,8,1
1983/2/8,6.2,8,1,10.7,8,1,2.9,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,2.8,8,3,,0,1,44,8,1,1005.0,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1983/2/9,7.7,8,1,12.8,8,1,5.2,8,1,0.0,0,8,1,9.3,0,8,1,0,1,8,1,4.7,8,3,,0,1,33,8,1,1005.4,8,1,1.5,8,1,晴,8,1,降水なし,8,1
1983/2/10,6.6,8,1,9.7,8,1,1.5,8,1,0.0,0,8,1,7.7,0,8,1,0,1,8,1,4.0,8,3,,0,1,41,8,1,1005.7,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1983/2/11,4.9,8,1,8.0,8,1,0.9,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,3.6,8,3,,0,1,48,8,1,1011.5,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1983/2/12,5.5,8,1,10.3,8,1,1.4,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,4.0,8,3,,0,1,38,8,1,1007.6,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1983/2/13,2.9,8,1,7.8,8,1,-0.9,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,3.6,8,3,,0,1,37,8,1,1013.5,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/2/14,4.1,8,1,8.1,8,1,-0.2,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,3.7,8,3,,0,1,41,8,1,1021.2,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1983/2/15,6.9,8,1,13.8,8,1,1.2,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,3.6,8,3,,0,1,52,8,1,1012.8,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1983/2/16,8.1,8,1,12.3,8,1,4.4,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,3.5,8,3,,0,1,44,8,1,1014.0,8,1,4.8,8,1,晴,8,1,時々雨,8,1
1983/2/17,2.7,8,1,7.2,8,1,1.4,8,1,36.5,0,8,1,0,1,8,1,2,0,8,1,6.7,8,3,,0,1,91,8,1,1007.4,8,1,10.0,8,1,雪,8,1,雨,8,1
1983/2/18,6.4,8,1,10.5,8,1,3.8,8,1,0.5,0,8,1,2.4,0,8,1,0,0,8,1,3.1,8,3,,0,1,79,8,1,996.5,8,1,9.0,8,1,曇時々雨,8,1,降水なし,8,1
1983/2/19,6.0,8,1,9.8,8,1,2.7,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,3.0,8,3,,0,1,35,8,1,1000.9,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1983/2/20,5.5,8,1,9.7,8,1,0.6,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,2.6,8,3,,0,1,36,8,1,1009.2,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1983/2/21,4.6,8,1,9.3,8,1,0.7,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,5.6,8,3,,0,1,35,8,1,1015.5,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1983/2/22,6.1,8,1,10.0,8,1,1.8,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,4.5,8,3,,0,1,32,8,1,1023.2,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1983/2/23,7.4,8,1,11.5,8,1,2.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,2.8,8,3,,0,1,46,8,1,1021.5,8,1,5.0,8,1,晴,8,1,一時雨,8,1
1983/2/24,3.8,8,1,7.8,8,1,1.7,8,1,9.0,0,8,1,0,1,8,1,0,0,8,1,3.8,8,3,,0,1,83,8,1,1012.9,8,1,10.0,8,1,雪,8,1,降水なし,8,1
1983/2/25,6.4,8,1,10.1,8,1,3.7,8,1,0.0,0,8,1,7.1,0,8,1,0,1,8,1,3.6,8,3,,0,1,55,8,1,1011.2,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1983/2/26,5.4,8,1,9.2,8,1,3.0,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,6.9,8,3,,0,1,36,8,1,1015.1,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1983/2/27,6.5,8,1,10.9,8,1,1.9,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,5.0,8,3,,0,1,34,8,1,1018.4,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1983/2/28,8.4,8,1,13.1,8,1,4.2,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,3.9,8,3,,0,1,36,8,1,1021.7,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1983/3/1,10.2,8,1,14.7,8,1,3.2,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,2.5,8,3,,0,1,40,8,1,1022.4,8,1,4.0,8,1,晴,8,1,時々雨,8,1
1984/2/1,4.5,8,1,8.2,8,1,0.2,8,1,0.0,0,8,1,6.6,0,8,1,0,0,8,1,2.5,8,3,,0,1,65,8,1,1012.0,8,1,7.0,8,1,晴,8,1,降水なし,8,1
1984/2/2,6.3,8,1,12.8,8,1,-0.2,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,3.0,8,3,,0,1,56,8,1,1010.0,8,1,6.3,8,1,晴,8,1,降水なし,8,1
1984/2/3,2.7,8,1,7.3,8,1,-1.0,8,1,0.0,0,8,1,5.7,0,8,1,0,0,8,1,5.2,8,3,,0,1,47,8,1,1007.0,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1984/2/4,0.3,8,1,2.8,8,1,-2.9,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,3.7,8,3,,0,1,39,8,1,1014.7,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1984/2/5,1.1,8,1,4.7,8,1,-2.1,8,1,0,1,8,1,3.8,0,8,1,0,1,8,1,2.4,8,3,,0,1,49,8,1,1009.6,8,1,5.8,8,1,曇,8,1,降水なし,8,1
1984/2/6,0.6,8,1,2.3,8,1,-1.2,8,1,0.0,0,8,1,3.8,0,8,1,0,0,8,1,4.0,8,3,,0,1,45,8,1,999.8,8,1,7.5,8,1,曇時々雪,8,1,降水なし,8,1
1984/2/7,0.2,8,1,3.2,8,1,-3.1,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,4.7,8,3,,0,1,30,8,1,1000.0,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1984/2/8,1.1,8,1,4.9,8,1,-2.8,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,4.2,8,3,,0,1,29,8,1,1002.4,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1984/2/9,1.7,8,1,6.2,8,1,-3.5,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,4.4,8,3,,0,1,36,8,1,1005.7,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1984/2/10,2.5,8,1,5.9,8,1,-0.6,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,5.7,8,3,,0,1,36,8,1,1014.6,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1984/2/11,4.0,8,1,6.6,8,1,1.1,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,3.6,8,3,,0,1,39,8,1,1020.9,8,1,8.0,8,1,晴,8,1,降水なし,8,1
1984/2/12,2.1,8,1,4.7,8,1,0.4,8,1,5.0,0,8,1,0,1,8,1,1,0,8,1,3.8,8,3,,0,1,66,8,1,1019.4,8,1,10.0,8,1,曇,8,1,雪,8,1
1984/2/13,3.3,8,1,5.6,8,1,0.9,8,1,1.0,0,8,1,0,1,8,1,1,0,8,1,3.3,8,3,,0,1,82,8,1,1011.2,8,1,10.0,8,1,曇一時雪,8,1,降水なし,8,1
1984/2/14,4.4,8,1,7.5,8,1,2.7,8,1,0,1,8,1,3.5,0,8,1,0,1,8,1,3.4,8,3,,0,1,58,8,1,1009.2,8,1,9.5,8,1,曇,8,1,降水なし,8,1
1984/2/15,2.9,8,1,6.6,8,1,0.9,8,1,0.0,0,8,1,5.2,0,8,1,0,0,8,1,3.6,8,3,,0,1,58,8,1,1008.7,8,1,7.0,8,1,曇,8,1,降水なし,8,1
1984/2/16,2.6,8,1,6.7,8,1,-0.4,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,4.0,8,3,,0,1,38,8,1,1012.7,8,1,1.5,8,1,晴,8,1,降水なし,8,1
1984/2/17,1.3,8,1,4.2,8,1,-0.7,8,1,14.5,0,8,1,0.5,0,8,1,11,0,8,1,3.8,8,3,,0,1,64,8,1,1010.8,8,1,10.0,8,1,曇時々雪,8,1,大雪,8,1
1984/2/18,1.8,8,1,5.0,8,1,-0.9,8,1,2.0,0,8,1,8.8,0,8,1,13,0,8,1,4.3,8,3,,0,1,63,8,1,1008.4,8,1,6.0,8,1,晴,8,1,降水なし,8,1
1984/2/19,2.9,8,1,6.2,8,1,-1.2,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,4.0,8,3,,0,1,47,8,1,1016.2,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1984/2/20,2.8,8,1,5.6,8,1,0.4,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,2.9,8,3,,0,1,54,8,1,1016.0,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1984/2/21,4.5,8,1,8.5,8,1,-0.3,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,2.9,8,3,,0,1,57,8,1,1015.2,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1984/2/22,5.2,8,1,8.8,8,1,1.8,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,4.0,8,3,,0,1,52,8,1,1019.6,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1984/2/23,2.7,8,1,4.5,8,1,1.4,8,1,8.5,0,8,1,0,1,8,1,0,0,8,1,4.5,8,3,,0,1,82,8,1,1011.2,8,1,10.0,8,1,雨,8,1,降水なし,8,1
1984/2/24,7.2,8,1,10.3,8,1,3.9,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,4.9,8,3,,0,1,54,8,1,1010.7,8,1,7.8,8,1,晴,8,1,降水なし,8,1
1984/2/25,4.7,8,1,7.0,8,1,3.2,8,1,0,1,8,1,3.3,0,8,1,0,1,8,1,2.9,8,3,,0,1,52,8,1,1019.7,8,1,8.0,8,1,曇,8,1,降水なし,8,1
1984/2/26,2.4,8,1,4.9,8,1,0.9,8,1,20.0,0,8,1,0,1,8,1,5,0,8,1,4.4,8,3,,0,1,84,8,1,1007.5,8,1,10.0,8,1,雪,8,1,一時雨,8,1
1984/2/27,5.4,8,1,9.4,8,1,2.1,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,4.9,8,3,,0,1,47,8,1,996.2,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1984/2/28,3.6,8,1,6.7,8,1,0.7,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,4.9,8,3,,0,1,40,8,1,1005.6,8,1,1.5,8,1,晴,8,1,降水なし,8,1
1984/2/29,3.3,8,1,6.9,8,1,-0.8,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,2.8,8,3,,0,1,46,8,1,1006.6,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1985/2/1,7.2,8,1,13.4,8,1,-1.3,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,3.5,8,3,,0,1,45,8,1,1003.1,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1985/2/2,7.5,8,1,11.6,8,1,3.9,8,1,1.0,0,8,1,9.0,0,8,1,0,1,8,1,2.4,8,3,,0,1,57,8,1,1004.8,8,1,2.5,8,1,晴,8,1,雨,8,1
1985/2/3,6.3,8,1,10.7,8,1,2.3,8,1,0.0,0,8,1,6.3,0,8,1,0,0,8,1,2.4,8,3,,0,1,73,8,1,1003.5,8,1,5.0,8,1,晴,8,1,降水なし,8,1
1985/2/4,7.6,8,1,10.5,8,1,3.1,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,2.7,8,3,,0,1,56,8,1,1009.3,8,1,3.0,8,1,晴,8,1,降水なし,8,1
1985/2/5,5.6,8,1,8.0,8,1,4.7,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,4.0,8,3,,0,1,73,8,1,1010.6,8,1,10.0,8,1,雨,8,1,時々雨,8,1
1985/2/6,8.4,8,1,10.7,8,1,4.8,8,1,0.0,0,8,1,1.3,0,8,1,0,1,8,1,2.3,8,3,,0,1,73,8,1,1009.3,8,1,10.0,8,1,曇,8,1,降水なし,8,1
1985/2/7,10.2,8,1,14.0,8,1,7.0,8,1,0.0,0,8,1,5.5,0,8,1,0,1,8,1,3.4,8,3,,0,1,66,8,1,1010.2,8,1,9.5,8,1,晴,8,1,降水なし,8,1
1985/2/8,6.9,8,1,9.9,8,1,4.8,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,3.9,8,3,,0,1,75,8,1,1017.2,8,1,10.0,8,1,曇時々雨,8,1,雨,8,1
1985/2/9,5.5,8,1,8.9,8,1,3.5,8,1,59.5,0,8,1,0,1,8,1,0,1,8,1,4.5,8,3,,0,1,96,8,1,1005.3,8,1,10.0,8,1,大雨,8,1,時々雨,8,1
1985/2/10,9.1,8,1,14.7,8,1,6.8,8,1,0.0,0,8,1,4.4,0,8,1,0,1,8,1,3.3,8,3,,0,1,87,8,1,989.2,8,1,8.3,8,1,曇,8,1,時々雨,8,1
1985/2/11,7.4,8,1,11.4,8,1,4.9,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,6.5,8,3,,0,1,35,8,1,1003.5,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1985/2/12,7.7,8,1,10.1,8,1,4.5,8,1,0,1,8,1,4.4,0,8,1,0,1,8,1,3.0,8,3,,0,1,48,8,1,1007.1,8,1,5.0,8,1,曇,8,1,降水なし,8,1
1985/2/13,7.2,8,1,13.5,8,1,2.9,8,1,0.5,0,8,1,8.5,0,8,1,0,1,8,1,2.9,8,3,,0,1,64,8,1,998.1,8,1,2.5,8,1,晴,8,1,時々雨,8,1
1985/2/14,4.6,8,1,7.9,8,1,2.1,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,6.4,8,3,,0,1,36,8,1,1002.2,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1985/2/15,5.4,8,1,9.9,8,1,1.8,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,6.7,8,3,,0,1,31,8,1,1007.2,8,1,0.0,8,1,晴,8,1,降水なし,8,1
1985/2/16,7.0,8,1,9.2,8,1,3.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,3.1,8,3,,0,1,43,8,1,1006.4,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1985/2/17,7.4,8,1,11.8,8,1,4.7,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,5.6,8,3,,0,1,43,8,1,1009.9,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1985/2/18,7.3,8,1,10.1,8,1,3.9,8,1,0.0,0,8,1,4.9,0,8,1,0,1,8,1,3.3,8,3,,0,1,45,8,1,1019.0,8,1,5.3,8,1,曇,8,1,時々雨,8,1
1985/2/19,4.4,8,1,7.8,8,1,2.9,8,1,47.0,0,8,1,0,1,8,1,0,1,8,1,4.7,8,3,,0,1,91,8,1,1013.3,8,1,10.0,8,1,雨,8,1,大雨,8,1
1985/2/20,7.1,8,1,9.6,8,1,3.3,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,5.1,8,3,,0,1,94,8,1,1001.4,8,1,8.0,8,1,雨,8,1,降水なし,8,1
1985/2/21,6.9,8,1,13.5,8,1,2.9,8,1,0.0,0,8,1,7.4,0,8,1,0,1,8,1,3.8,8,3,,0,1,66,8,1,995.4,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1985/2/22,4.6,8,1,8.5,8,1,0.6,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,3.5,8,3,,0,1,30,8,1,999.9,8,1,2.0,8,1,晴,8,1,降水なし,8,1
1985/2/23,4.9,8,1,8.2,8,1,0.3,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,2.4,8,3,,0,1,38,8,1,1003.0,8,1,4.3,8,1,晴,8,1,降水なし,8,1
1985/2/24,4.6,8,1,8.5,8,1,1.5,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,4.7,8,3,,0,1,36,8,1,1010.2,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1985/2/25,5.6,8,1,9.6,8,1,1.7,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,4.4,8,3,,0,1,38,8,1,1021.3,8,1,1.0,8,1,晴,8,1,降水なし,8,1
1985/2/26,5.9,8,1,8.9,8,1,2.4,8,1,0,1,8,1,4.5,0,8,1,0,1,8,1,3.1,8,3,,0,1,42,8,1,1021.7,8,1,10.0,8,1,曇,8,1,降水なし,8,1
1985/2/27,5.9,8,1,8.6,8,1,3.2,8,1,0.0,0,8,1,2.3,0,8,1,0,1,8,1,3.5,8,3,,0,1,59,8,1,1023.8,8,1,7.3,8,1,曇,8,1,雨,8,1
1985/2/28,3.1,8,1,4.8,8,1,1.6,8,1,18.5,0,8,1,0,1,8,1,0,0,8,1,5.0,8,3,,0,1,92,8,1,1019.8,8,1,10.0,8,1,雨,8,1,雨,8,1
1985/3/1,6.9,8,1,10.5,8,1,3.7,8,1,2.0,0,8,1,1.5,0,8,1,0,1,8,1,5.1,8,3,,0,1,85,8,1,1010.3,8,1,8.3,8,1,曇時々雨,8,1,降水なし,8,1
1986/2/1,3.5,8,1,5.8,8,1,1.6,8,1,0.0,0,8,1,2.7,0,8,1,0,0,8,1,3.0,8,1,,0,1,70,8,1,1012.4,8,1,8.0,8,1,曇時々雪,8,1,降水なし,8,1
1986/2/2,5.7,8,1,9.2,8,1,2.0,8,1,0,1,8,1,6.6,0,8,1,0,1,8,1,2.1,8,1,,0,1,52,8,1,1011.5,8,1,5.8,8,1,晴,8,1,降水なし,8,1
